# Context trajectories (TVD m below DF, NS/EW m from the package origin). STATUS: definitive = Equinor definitive survey; reconstructed = smooth path through official formation-pick coordinates
WELL,MD,TVD,NS,EW,STATUS
NO 15/9-19 A,3870.5,3082.1,168.4,1150.2,reconstructed
NO 15/9-19 A,3895.1,3104.3,177.2,1156.1,reconstructed
NO 15/9-19 A,3919.6,3126.4,186.0,1162.0,reconstructed
NO 15/9-19 A,3942.9,3147.4,194.4,1167.7,reconstructed
NO 15/9-19 A,3966.3,3168.5,202.9,1173.3,reconstructed
NO 15/9-19 A,3988.1,3188.2,210.6,1178.2,reconstructed
NO 15/9-19 A,4009.9,3208.0,218.4,1183.0,reconstructed
NO 15/9-19 A,4031.7,3227.8,226.1,1187.7,reconstructed
NO 15/9-19 A,4053.4,3247.6,233.9,1192.3,reconstructed
NO 15/9-19 A,4075.2,3267.4,241.6,1197.0,reconstructed
NO 15/9-19 A,4097.0,3287.2,249.4,1201.7,reconstructed
NO 15/9-19 B,0.0,0.0,-681.0,2460.0,reconstructed
NO 15/9-19 B,109.0,109.0,-681.0,2460.0,reconstructed
NO 15/9-19 B,133.7,133.6,-681.1,2460.0,reconstructed
NO 15/9-19 B,158.5,158.2,-681.1,2460.2,reconstructed
NO 15/9-19 B,183.2,182.9,-681.1,2460.4,reconstructed
NO 15/9-19 B,207.9,207.6,-681.2,2460.7,reconstructed
NO 15/9-19 B,232.7,232.4,-681.2,2461.0,reconstructed
NO 15/9-19 B,257.4,257.2,-681.2,2461.3,reconstructed
NO 15/9-19 B,282.1,282.1,-681.3,2461.6,reconstructed
NO 15/9-19 B,306.9,306.9,-681.3,2461.8,reconstructed
NO 15/9-19 B,331.6,331.8,-681.2,2461.9,reconstructed
NO 15/9-19 B,356.3,356.7,-681.2,2461.9,reconstructed
NO 15/9-19 B,381.1,381.5,-681.1,2461.8,reconstructed
NO 15/9-19 B,405.8,406.4,-681.0,2461.6,reconstructed
NO 15/9-19 B,430.5,431.2,-680.8,2461.2,reconstructed
NO 15/9-19 B,455.3,456.0,-680.5,2460.5,reconstructed
NO 15/9-19 B,480.0,480.8,-680.2,2459.7,reconstructed
NO 15/9-19 B,504.7,505.5,-679.9,2458.5,reconstructed
NO 15/9-19 B,529.5,530.1,-679.4,2457.1,reconstructed
NO 15/9-19 B,554.2,554.8,-678.9,2455.4,reconstructed
NO 15/9-19 B,578.9,579.3,-678.3,2453.4,reconstructed
NO 15/9-19 B,603.7,603.8,-677.6,2451.0,reconstructed
NO 15/9-19 B,628.4,628.2,-676.8,2448.2,reconstructed
NO 15/9-19 B,653.1,652.4,-675.9,2445.0,reconstructed
NO 15/9-19 B,677.9,676.6,-674.9,2441.4,reconstructed
NO 15/9-19 B,702.6,700.7,-673.8,2437.3,reconstructed
NO 15/9-19 B,727.3,724.7,-672.5,2432.8,reconstructed
NO 15/9-19 B,752.1,748.6,-671.1,2427.7,reconstructed
NO 15/9-19 B,776.8,772.3,-669.6,2422.1,reconstructed
NO 15/9-19 B,801.5,795.9,-668.0,2416.0,reconstructed
NO 15/9-19 B,826.3,819.4,-666.2,2409.2,reconstructed
NO 15/9-19 B,851.0,842.6,-664.2,2401.9,reconstructed
NO 15/9-19 B,874.7,864.6,-661.9,2393.7,reconstructed
NO 15/9-19 B,898.5,885.8,-659.0,2384.1,reconstructed
NO 15/9-19 B,922.2,906.4,-655.5,2373.2,reconstructed
NO 15/9-19 B,945.9,926.4,-651.7,2361.3,reconstructed
NO 15/9-19 B,969.6,946.0,-647.7,2348.6,reconstructed
NO 15/9-19 B,993.4,965.3,-643.7,2335.2,reconstructed
NO 15/9-19 B,1017.1,984.4,-639.8,2321.3,reconstructed
NO 15/9-19 B,1040.8,1003.3,-636.2,2307.1,reconstructed
NO 15/9-19 B,1064.5,1022.2,-633.0,2292.9,reconstructed
NO 15/9-19 B,1088.3,1041.2,-630.5,2278.8,reconstructed
NO 15/9-19 B,1112.0,1060.4,-628.6,2265.1,reconstructed
NO 15/9-19 B,1137.0,1077.6,-627.4,2252.9,reconstructed
NO 15/9-19 B,1161.9,1094.8,-626.3,2240.8,reconstructed
NO 15/9-19 B,1186.9,1112.0,-625.3,2228.6,reconstructed
NO 15/9-19 B,1211.9,1129.2,-624.3,2216.3,reconstructed
NO 15/9-19 B,1236.8,1146.3,-623.4,2204.0,reconstructed
NO 15/9-19 B,1261.8,1163.4,-622.6,2191.7,reconstructed
NO 15/9-19 B,1286.8,1180.5,-621.8,2179.4,reconstructed
NO 15/9-19 B,1311.7,1197.5,-621.1,2167.0,reconstructed
NO 15/9-19 B,1336.7,1214.6,-620.5,2154.5,reconstructed
NO 15/9-19 B,1361.6,1231.6,-619.9,2142.1,reconstructed
NO 15/9-19 B,1386.6,1248.6,-619.5,2129.6,reconstructed
NO 15/9-19 B,1411.6,1265.5,-619.0,2117.1,reconstructed
NO 15/9-19 B,1436.5,1282.4,-618.7,2104.5,reconstructed
NO 15/9-19 B,1461.5,1299.4,-618.4,2091.9,reconstructed
NO 15/9-19 B,1486.5,1316.2,-618.1,2079.3,reconstructed
NO 15/9-19 B,1511.4,1333.1,-617.9,2066.6,reconstructed
NO 15/9-19 B,1536.4,1350.0,-617.8,2053.9,reconstructed
NO 15/9-19 B,1561.4,1366.8,-617.7,2041.2,reconstructed
NO 15/9-19 B,1586.3,1383.6,-617.7,2028.5,reconstructed
NO 15/9-19 B,1611.3,1400.4,-617.7,2015.7,reconstructed
NO 15/9-19 B,1636.2,1417.2,-617.8,2002.9,reconstructed
NO 15/9-19 B,1661.2,1433.9,-618.0,1990.1,reconstructed
NO 15/9-19 B,1686.2,1450.6,-618.1,1977.2,reconstructed
NO 15/9-19 B,1711.1,1467.4,-618.4,1964.3,reconstructed
NO 15/9-19 B,1736.1,1484.1,-618.6,1951.4,reconstructed
NO 15/9-19 B,1761.1,1500.7,-619.0,1938.5,reconstructed
NO 15/9-19 B,1786.0,1517.4,-619.3,1925.6,reconstructed
NO 15/9-19 B,1811.0,1534.1,-619.7,1912.6,reconstructed
NO 15/9-19 B,1836.0,1550.7,-620.2,1899.6,reconstructed
NO 15/9-19 B,1860.9,1567.3,-620.6,1886.6,reconstructed
NO 15/9-19 B,1885.9,1584.0,-621.2,1873.6,reconstructed
NO 15/9-19 B,1910.9,1600.6,-621.7,1860.5,reconstructed
NO 15/9-19 B,1935.8,1617.1,-622.3,1847.5,reconstructed
NO 15/9-19 B,1960.8,1633.7,-622.9,1834.4,reconstructed
NO 15/9-19 B,1985.8,1650.3,-623.6,1821.3,reconstructed
NO 15/9-19 B,2010.7,1666.8,-624.2,1808.2,reconstructed
NO 15/9-19 B,2035.7,1683.4,-624.9,1795.1,reconstructed
NO 15/9-19 B,2060.6,1699.9,-625.7,1781.9,reconstructed
NO 15/9-19 B,2085.6,1716.4,-626.4,1768.8,reconstructed
NO 15/9-19 B,2110.6,1733.0,-627.2,1755.6,reconstructed
NO 15/9-19 B,2135.5,1749.5,-628.0,1742.4,reconstructed
NO 15/9-19 B,2160.5,1766.0,-628.8,1729.2,reconstructed
NO 15/9-19 B,2185.5,1782.5,-629.7,1716.0,reconstructed
NO 15/9-19 B,2210.4,1798.9,-630.5,1702.8,reconstructed
NO 15/9-19 B,2235.4,1815.4,-631.4,1689.6,reconstructed
NO 15/9-19 B,2260.4,1831.9,-632.3,1676.4,reconstructed
NO 15/9-19 B,2285.3,1848.4,-633.2,1663.1,reconstructed
NO 15/9-19 B,2310.3,1864.8,-634.2,1649.9,reconstructed
NO 15/9-19 B,2335.2,1881.3,-635.1,1636.7,reconstructed
NO 15/9-19 B,2360.2,1897.8,-636.0,1623.4,reconstructed
NO 15/9-19 B,2385.2,1914.2,-637.0,1610.2,reconstructed
NO 15/9-19 B,2410.1,1930.7,-638.0,1596.9,reconstructed
NO 15/9-19 B,2435.1,1947.1,-638.9,1583.6,reconstructed
NO 15/9-19 B,2460.1,1963.6,-639.9,1570.4,reconstructed
NO 15/9-19 B,2485.0,1980.0,-640.9,1557.1,reconstructed
NO 15/9-19 B,2510.0,1996.4,-641.8,1543.8,reconstructed
NO 15/9-19 B,2535.0,2012.9,-642.8,1530.6,reconstructed
NO 15/9-19 B,2559.9,2029.3,-643.8,1517.3,reconstructed
NO 15/9-19 B,2584.9,2045.8,-644.8,1504.0,reconstructed
NO 15/9-19 B,2609.9,2062.2,-645.7,1490.8,reconstructed
NO 15/9-19 B,2634.8,2078.7,-646.7,1477.5,reconstructed
NO 15/9-19 B,2659.8,2095.1,-647.6,1464.3,reconstructed
NO 15/9-19 B,2684.8,2111.6,-648.6,1451.0,reconstructed
NO 15/9-19 B,2709.7,2128.1,-649.5,1437.8,reconstructed
NO 15/9-19 B,2734.7,2144.5,-650.4,1424.5,reconstructed
NO 15/9-19 B,2759.6,2161.0,-651.3,1411.3,reconstructed
NO 15/9-19 B,2784.6,2177.5,-652.2,1398.1,reconstructed
NO 15/9-19 B,2809.6,2193.9,-653.1,1384.8,reconstructed
NO 15/9-19 B,2834.5,2210.4,-654.0,1371.6,reconstructed
NO 15/9-19 B,2859.5,2226.9,-654.8,1358.4,reconstructed
NO 15/9-19 B,2884.5,2243.4,-655.7,1345.2,reconstructed
NO 15/9-19 B,2909.4,2259.9,-656.5,1332.1,reconstructed
NO 15/9-19 B,2934.4,2276.5,-657.2,1318.9,reconstructed
NO 15/9-19 B,2959.4,2293.0,-658.0,1305.7,reconstructed
NO 15/9-19 B,2984.3,2309.5,-658.7,1292.6,reconstructed
NO 15/9-19 B,3009.3,2326.1,-659.4,1279.5,reconstructed
NO 15/9-19 B,3034.2,2342.6,-660.1,1266.4,reconstructed
NO 15/9-19 B,3059.2,2359.2,-660.8,1253.3,reconstructed
NO 15/9-19 B,3084.2,2375.8,-661.4,1240.2,reconstructed
NO 15/9-19 B,3109.1,2392.3,-662.0,1227.1,reconstructed
NO 15/9-19 B,3134.1,2408.9,-662.5,1214.1,reconstructed
NO 15/9-19 B,3159.1,2425.6,-663.0,1201.1,reconstructed
NO 15/9-19 B,3184.0,2442.2,-663.5,1188.1,reconstructed
NO 15/9-19 B,3209.0,2458.8,-664.0,1175.1,reconstructed
NO 15/9-19 BT2,0.0,0.0,-676.0,2456.0,reconstructed
NO 15/9-19 BT2,106.0,106.0,-676.0,2456.0,reconstructed
NO 15/9-19 BT2,130.7,130.6,-676.1,2456.0,reconstructed
NO 15/9-19 BT2,155.5,155.2,-676.1,2456.2,reconstructed
NO 15/9-19 BT2,180.2,179.9,-676.1,2456.4,reconstructed
NO 15/9-19 BT2,204.9,204.6,-676.2,2456.7,reconstructed
NO 15/9-19 BT2,229.6,229.4,-676.2,2457.0,reconstructed
NO 15/9-19 BT2,254.4,254.2,-676.3,2457.3,reconstructed
NO 15/9-19 BT2,279.1,279.0,-676.3,2457.6,reconstructed
NO 15/9-19 BT2,303.8,303.9,-676.3,2457.8,reconstructed
NO 15/9-19 BT2,328.5,328.8,-676.3,2458.0,reconstructed
NO 15/9-19 BT2,353.3,353.6,-676.2,2458.1,reconstructed
NO 15/9-19 BT2,378.0,378.5,-676.2,2458.0,reconstructed
NO 15/9-19 BT2,402.7,403.3,-676.0,2457.8,reconstructed
NO 15/9-19 BT2,427.4,428.1,-675.9,2457.4,reconstructed
NO 15/9-19 BT2,452.2,452.9,-675.6,2456.8,reconstructed
NO 15/9-19 BT2,476.9,477.7,-675.3,2455.9,reconstructed
NO 15/9-19 BT2,501.6,502.4,-675.0,2454.9,reconstructed
NO 15/9-19 BT2,526.4,527.1,-674.6,2453.5,reconstructed
NO 15/9-19 BT2,551.1,551.7,-674.0,2451.8,reconstructed
NO 15/9-19 BT2,575.8,576.2,-673.5,2449.8,reconstructed
NO 15/9-19 BT2,600.5,600.7,-672.8,2447.5,reconstructed
NO 15/9-19 BT2,625.3,625.1,-672.0,2444.8,reconstructed
NO 15/9-19 BT2,650.0,649.4,-671.1,2441.6,reconstructed
NO 15/9-19 BT2,674.7,673.6,-670.1,2438.1,reconstructed
NO 15/9-19 BT2,699.4,697.7,-669.0,2434.0,reconstructed
NO 15/9-19 BT2,724.2,721.7,-667.8,2429.6,reconstructed
NO 15/9-19 BT2,748.9,745.6,-666.4,2424.5,reconstructed
NO 15/9-19 BT2,773.6,769.3,-664.9,2419.0,reconstructed
NO 15/9-19 BT2,798.3,792.9,-663.3,2412.9,reconstructed
NO 15/9-19 BT2,823.1,816.4,-661.5,2406.2,reconstructed
NO 15/9-19 BT2,847.8,839.7,-659.5,2399.0,reconstructed
NO 15/9-19 BT2,871.4,861.6,-657.3,2390.9,reconstructed
NO 15/9-19 BT2,895.0,882.7,-654.3,2381.4,reconstructed
NO 15/9-19 BT2,918.6,903.3,-650.9,2370.7,reconstructed
NO 15/9-19 BT2,942.2,923.3,-647.1,2359.0,reconstructed
NO 15/9-19 BT2,965.8,942.9,-643.2,2346.4,reconstructed
NO 15/9-19 BT2,989.5,962.1,-639.2,2333.1,reconstructed
NO 15/9-19 BT2,1013.1,981.2,-635.4,2319.4,reconstructed
NO 15/9-19 BT2,1036.7,1000.1,-631.8,2305.4,reconstructed
NO 15/9-19 BT2,1060.3,1019.0,-628.6,2291.4,reconstructed
NO 15/9-19 BT2,1083.9,1038.0,-626.1,2277.5,reconstructed
NO 15/9-19 BT2,1107.5,1057.1,-624.2,2263.9,reconstructed
NO 15/9-19 BT2,1132.3,1074.2,-623.0,2251.9,reconstructed
NO 15/9-19 BT2,1157.0,1091.2,-621.7,2239.7,reconstructed
NO 15/9-19 BT2,1181.8,1108.1,-620.3,2227.2,reconstructed
NO 15/9-19 BT2,1206.6,1124.9,-618.9,2214.6,reconstructed
NO 15/9-19 BT2,1231.3,1141.6,-617.4,2201.7,reconstructed
NO 15/9-19 BT2,1256.1,1158.2,-616.0,2188.7,reconstructed
NO 15/9-19 BT2,1280.9,1174.8,-614.5,2175.5,reconstructed
NO 15/9-19 BT2,1305.6,1191.3,-612.9,2162.1,reconstructed
NO 15/9-19 BT2,1330.4,1207.7,-611.4,2148.5,reconstructed
NO 15/9-19 BT2,1355.2,1224.0,-609.8,2134.8,reconstructed
NO 15/9-19 BT2,1380.0,1240.2,-608.2,2120.9,reconstructed
NO 15/9-19 BT2,1404.7,1256.4,-606.5,2106.8,reconstructed
NO 15/9-19 BT2,1429.5,1272.6,-604.9,2092.6,reconstructed
NO 15/9-19 BT2,1454.3,1288.6,-603.3,2078.3,reconstructed
NO 15/9-19 BT2,1479.0,1304.6,-601.6,2063.9,reconstructed
NO 15/9-19 BT2,1503.8,1320.6,-600.0,2049.3,reconstructed
NO 15/9-19 BT2,1528.6,1336.5,-598.3,2034.6,reconstructed
NO 15/9-19 BT2,1553.3,1352.4,-596.7,2019.9,reconstructed
NO 15/9-19 BT2,1578.1,1368.2,-595.0,2005.0,reconstructed
NO 15/9-19 BT2,1602.9,1384.0,-593.4,1990.0,reconstructed
NO 15/9-19 BT2,1627.6,1399.7,-591.8,1975.0,reconstructed
NO 15/9-19 BT2,1652.4,1415.4,-590.2,1959.8,reconstructed
NO 15/9-19 BT2,1677.2,1431.1,-588.6,1944.7,reconstructed
NO 15/9-19 BT2,1701.9,1446.7,-587.0,1929.4,reconstructed
NO 15/9-19 BT2,1726.7,1462.3,-585.5,1914.1,reconstructed
NO 15/9-19 BT2,1751.5,1477.9,-584.0,1898.7,reconstructed
NO 15/9-19 BT2,1776.3,1493.5,-582.5,1883.4,reconstructed
NO 15/9-19 BT2,1801.0,1509.0,-581.0,1867.9,reconstructed
NO 15/9-19 BT2,1825.8,1524.6,-579.6,1852.5,reconstructed
NO 15/9-19 BT2,1850.6,1540.1,-578.2,1837.1,reconstructed
NO 15/9-19 BT2,1875.3,1555.6,-576.9,1821.6,reconstructed
NO 15/9-19 BT2,1900.1,1571.1,-575.6,1806.1,reconstructed
NO 15/9-19 BT2,1924.9,1586.6,-574.4,1790.7,reconstructed
NO 15/9-19 BT2,1949.6,1602.1,-573.2,1775.2,reconstructed
NO 15/9-19 BT2,1974.4,1617.6,-572.1,1759.8,reconstructed
NO 15/9-19 BT2,1999.2,1633.1,-571.0,1744.4,reconstructed
NO 15/9-19 BT2,2023.9,1648.7,-570.0,1729.1,reconstructed
NO 15/9-19 BT2,2048.7,1664.2,-569.1,1713.8,reconstructed
NO 15/9-19 BT2,2073.5,1679.7,-568.2,1698.5,reconstructed
NO 15/9-19 BT2,2098.2,1695.3,-567.4,1683.3,reconstructed
NO 15/9-19 BT2,2123.0,1710.9,-566.7,1668.2,reconstructed
NO 15/9-19 BT2,2147.8,1726.5,-566.0,1653.1,reconstructed
NO 15/9-19 BT2,2172.5,1742.2,-565.4,1638.1,reconstructed
NO 15/9-19 BT2,2197.3,1757.8,-565.0,1623.2,reconstructed
NO 15/9-19 BT2,2222.1,1773.5,-564.6,1608.4,reconstructed
NO 15/9-19 BT2,2246.9,1789.3,-564.2,1593.7,reconstructed
NO 15/9-19 BT2,2271.6,1805.0,-564.0,1579.2,reconstructed
NO 15/9-19 BT2,2296.4,1820.9,-563.9,1564.7,reconstructed
NO 15/9-19 BT2,2321.2,1836.7,-563.9,1550.4,reconstructed
NO 15/9-19 BT2,2345.9,1852.6,-564.0,1536.2,reconstructed
NO 15/9-19 BT2,2370.7,1868.6,-564.1,1522.1,reconstructed
NO 15/9-19 BT2,2395.5,1884.6,-564.4,1508.2,reconstructed
NO 15/9-19 BT2,2420.2,1900.7,-564.8,1494.4,reconstructed
NO 15/9-19 BT2,2445.0,1916.8,-565.4,1480.8,reconstructed
NO 15/9-19 BT2,2469.8,1933.0,-566.0,1467.4,reconstructed
NO 15/9-19 BT2,2494.5,1949.3,-566.8,1454.1,reconstructed
NO 15/9-19 BT2,2519.3,1965.6,-567.6,1441.1,reconstructed
NO 15/9-19 BT2,2544.1,1982.0,-568.6,1428.2,reconstructed
NO 15/9-19 BT2,2568.8,1998.5,-569.8,1415.5,reconstructed
NO 15/9-19 BT2,2593.6,2015.0,-571.1,1403.1,reconstructed
NO 15/9-19 BT2,2618.4,2031.6,-572.5,1390.8,reconstructed
NO 15/9-19 BT2,2643.2,2048.3,-574.0,1378.8,reconstructed
NO 15/9-19 BT2,2667.9,2065.1,-575.7,1367.0,reconstructed
NO 15/9-19 BT2,2692.7,2082.0,-577.5,1355.4,reconstructed
NO 15/9-19 BT2,2717.5,2099.0,-579.5,1344.1,reconstructed
NO 15/9-19 BT2,2742.2,2116.1,-581.6,1333.0,reconstructed
NO 15/9-19 BT2,2767.0,2133.3,-583.9,1322.2,reconstructed
NO 15/9-19 BT2,2791.8,2150.6,-586.4,1311.7,reconstructed
NO 15/9-19 BT2,2816.5,2167.9,-589.0,1301.4,reconstructed
NO 15/9-19 BT2,2841.3,2185.4,-591.8,1291.4,reconstructed
NO 15/9-19 BT2,2866.1,2203.0,-594.7,1281.7,reconstructed
NO 15/9-19 BT2,2890.8,2220.7,-597.8,1272.3,reconstructed
NO 15/9-19 BT2,2915.6,2238.6,-601.1,1263.2,reconstructed
NO 15/9-19 BT2,2940.4,2256.5,-604.6,1254.4,reconstructed
NO 15/9-19 BT2,2965.1,2274.6,-608.2,1245.9,reconstructed
NO 15/9-19 BT2,2989.9,2292.8,-612.0,1237.8,reconstructed
NO 15/9-19 BT2,3014.7,2311.1,-616.0,1230.0,reconstructed
NO 15/9-19 BT2,3039.4,2329.6,-620.2,1222.5,reconstructed
NO 15/9-19 BT2,3064.2,2348.1,-624.6,1215.4,reconstructed
NO 15/9-19 BT2,3089.0,2366.9,-629.2,1208.6,reconstructed
NO 15/9-19 BT2,3113.8,2385.7,-634.0,1202.2,reconstructed
NO 15/9-19 BT2,3138.5,2404.7,-639.0,1196.2,reconstructed
NO 15/9-19 BT2,3163.3,2423.9,-644.1,1190.5,reconstructed
NO 15/9-19 BT2,3188.1,2443.2,-649.5,1185.2,reconstructed
NO 15/9-19 BT2,3212.8,2462.7,-655.1,1180.4,reconstructed
NO 15/9-19 BT2,3236.1,2484.0,-662.7,1177.8,reconstructed
NO 15/9-19 BT2,3259.4,2504.6,-672.2,1179.6,reconstructed
NO 15/9-19 BT2,3282.7,2524.6,-683.2,1184.8,reconstructed
NO 15/9-19 BT2,3306.0,2544.2,-695.1,1192.1,reconstructed
NO 15/9-19 BT2,3329.2,2563.6,-707.3,1200.4,reconstructed
NO 15/9-19 BT2,3352.5,2583.0,-719.5,1208.5,reconstructed
NO 15/9-19 BT2,3375.8,2602.5,-731.0,1215.4,reconstructed
NO 15/9-19 BT2,3398.5,2621.5,-741.6,1221.3,reconstructed
NO 15/9-19 BT2,3421.1,2640.4,-752.4,1227.7,reconstructed
NO 15/9-19 BT2,3443.8,2659.1,-763.2,1234.3,reconstructed
NO 15/9-19 BT2,3466.4,2677.8,-774.0,1241.2,reconstructed
NO 15/9-19 BT2,3489.1,2696.5,-784.9,1248.0,reconstructed
NO 15/9-19 BT2,3511.7,2715.2,-795.7,1254.6,reconstructed
NO 15/9-19 BT2,3534.4,2734.1,-806.4,1261.0,reconstructed
NO 15/9-19 BT2,3557.0,2753.1,-817.1,1267.0,reconstructed
NO 15/9-19 BT2,3580.4,2772.9,-828.2,1272.7,reconstructed
NO 15/9-19 BT2,3603.9,2792.7,-839.4,1278.3,reconstructed
NO 15/9-19 BT2,3627.3,2812.6,-850.5,1283.6,reconstructed
NO 15/9-19 BT2,3650.8,2832.5,-861.6,1288.8,reconstructed
NO 15/9-19 BT2,3674.2,2852.5,-872.7,1293.8,reconstructed
NO 15/9-19 BT2,3697.7,2872.6,-883.7,1298.6,reconstructed
NO 15/9-19 BT2,3721.1,2892.9,-894.5,1303.4,reconstructed
NO 15/9-19 BT2,3744.6,2913.2,-905.1,1308.0,reconstructed
NO 15/9-19 BT2,3768.0,2933.6,-915.5,1312.6,reconstructed
NO 15/9-19 BT2,3790.2,2953.2,-925.2,1316.7,reconstructed
NO 15/9-19 BT2,3812.5,2972.9,-934.7,1320.7,reconstructed
NO 15/9-19 BT2,3834.8,2992.8,-944.0,1324.5,reconstructed
NO 15/9-19 BT2,3857.0,3012.7,-953.2,1328.2,reconstructed
NO 15/9-19 BT2,3879.2,3032.7,-962.2,1331.8,reconstructed
NO 15/9-19 BT2,3901.5,3052.8,-971.2,1335.4,reconstructed
NO 15/9-19 BT2,3923.8,3072.8,-980.2,1339.1,reconstructed
NO 15/9-19 BT2,3946.0,3092.8,-989.1,1342.9,reconstructed
NO 15/9-19 BT2,3970.0,3114.4,-998.7,1347.1,reconstructed
NO 15/9-19 BT2,3994.0,3136.1,-1008.1,1351.3,reconstructed
NO 15/9-19 BT2,4014.9,3155.1,-1016.2,1354.7,reconstructed
NO 15/9-19 BT2,4035.8,3173.9,-1024.5,1358.4,reconstructed
NO 15/9-19 BT2,4059.6,3195.1,-1034.2,1362.9,reconstructed
NO 15/9-19 BT2,4083.4,3216.2,-1044.2,1367.5,reconstructed
NO 15/9-19 BT2,4107.2,3237.2,-1054.2,1372.3,reconstructed
NO 15/9-19 BT2,4131.0,3258.2,-1064.5,1377.2,reconstructed
NO 15/9-19 BT2,4154.8,3279.0,-1074.8,1382.2,reconstructed
NO 15/9-19 BT2,4178.6,3299.7,-1085.3,1387.4,reconstructed
NO 15/9-19 BT2,4196.3,3314.9,-1093.5,1391.4,reconstructed
NO 15/9-19 BT2,4214.0,3330.0,-1101.8,1395.6,reconstructed
NO 15/9-19 SR,0.0,0.0,-676.0,2456.0,reconstructed
NO 15/9-19 SR,106.0,106.0,-676.0,2456.0,reconstructed
NO 15/9-19 SR,130.7,130.6,-676.1,2456.0,reconstructed
NO 15/9-19 SR,155.5,155.2,-676.1,2456.2,reconstructed
NO 15/9-19 SR,180.2,179.9,-676.1,2456.4,reconstructed
NO 15/9-19 SR,204.9,204.6,-676.2,2456.7,reconstructed
NO 15/9-19 SR,229.6,229.4,-676.2,2457.0,reconstructed
NO 15/9-19 SR,254.4,254.2,-676.3,2457.3,reconstructed
NO 15/9-19 SR,279.1,279.0,-676.3,2457.6,reconstructed
NO 15/9-19 SR,303.8,303.9,-676.3,2457.8,reconstructed
NO 15/9-19 SR,328.5,328.8,-676.3,2458.0,reconstructed
NO 15/9-19 SR,353.3,353.6,-676.2,2458.1,reconstructed
NO 15/9-19 SR,378.0,378.5,-676.2,2458.0,reconstructed
NO 15/9-19 SR,402.7,403.3,-676.0,2457.8,reconstructed
NO 15/9-19 SR,427.4,428.1,-675.9,2457.4,reconstructed
NO 15/9-19 SR,452.2,452.9,-675.6,2456.8,reconstructed
NO 15/9-19 SR,476.9,477.7,-675.3,2455.9,reconstructed
NO 15/9-19 SR,501.6,502.4,-675.0,2454.9,reconstructed
NO 15/9-19 SR,526.4,527.1,-674.6,2453.5,reconstructed
NO 15/9-19 SR,551.1,551.7,-674.0,2451.8,reconstructed
NO 15/9-19 SR,575.8,576.2,-673.5,2449.8,reconstructed
NO 15/9-19 SR,600.5,600.7,-672.8,2447.5,reconstructed
NO 15/9-19 SR,625.3,625.1,-672.0,2444.8,reconstructed
NO 15/9-19 SR,650.0,649.4,-671.1,2441.6,reconstructed
NO 15/9-19 SR,674.7,673.6,-670.1,2438.1,reconstructed
NO 15/9-19 SR,699.4,697.7,-669.0,2434.0,reconstructed
NO 15/9-19 SR,724.2,721.7,-667.8,2429.6,reconstructed
NO 15/9-19 SR,748.9,745.6,-666.4,2424.5,reconstructed
NO 15/9-19 SR,773.6,769.3,-664.9,2419.0,reconstructed
NO 15/9-19 SR,798.3,792.9,-663.3,2412.9,reconstructed
NO 15/9-19 SR,823.1,816.4,-661.5,2406.2,reconstructed
NO 15/9-19 SR,847.8,839.7,-659.5,2399.0,reconstructed
NO 15/9-19 SR,871.4,861.8,-657.5,2391.1,reconstructed
NO 15/9-19 SR,895.0,883.5,-655.1,2382.3,reconstructed
NO 15/9-19 SR,918.6,904.8,-652.4,2372.3,reconstructed
NO 15/9-19 SR,942.2,925.7,-649.4,2361.5,reconstructed
NO 15/9-19 SR,965.8,946.1,-646.3,2349.7,reconstructed
NO 15/9-19 SR,989.5,966.0,-642.9,2337.1,reconstructed
NO 15/9-19 SR,1013.1,985.4,-639.4,2323.8,reconstructed
NO 15/9-19 SR,1036.7,1004.2,-635.7,2309.7,reconstructed
NO 15/9-19 SR,1060.3,1022.5,-632.0,2295.0,reconstructed
NO 15/9-19 SR,1083.9,1040.1,-628.1,2279.7,reconstructed
NO 15/9-19 SR,1107.5,1057.1,-624.2,2263.9,reconstructed
NO 15/9-19 SR,1132.3,1074.6,-620.1,2246.9,reconstructed
NO 15/9-19 SR,1157.1,1091.9,-615.9,2229.7,reconstructed
NO 15/9-19 SR,1182.0,1109.1,-611.7,2212.5,reconstructed
NO 15/9-19 SR,1206.8,1126.0,-607.4,2195.1,reconstructed
NO 15/9-19 SR,1231.6,1142.8,-603.1,2177.6,reconstructed
NO 15/9-19 SR,1256.4,1159.5,-598.7,2159.9,reconstructed
NO 15/9-19 SR,1281.2,1176.0,-594.2,2142.2,reconstructed
NO 15/9-19 SR,1306.0,1192.3,-589.8,2124.3,reconstructed
NO 15/9-19 SR,1330.9,1208.5,-585.2,2106.3,reconstructed
NO 15/9-19 SR,1355.7,1224.5,-580.7,2088.2,reconstructed
NO 15/9-19 SR,1380.5,1240.4,-576.1,2070.0,reconstructed
NO 15/9-19 SR,1405.3,1256.2,-571.4,2051.6,reconstructed
NO 15/9-19 SR,1430.1,1271.8,-566.8,2033.2,reconstructed
NO 15/9-19 SR,1454.9,1287.3,-562.0,2014.7,reconstructed
NO 15/9-19 SR,1479.8,1302.6,-557.3,1996.0,reconstructed
NO 15/9-19 SR,1504.6,1317.8,-552.5,1977.3,reconstructed
NO 15/9-19 SR,1529.4,1332.9,-547.7,1958.4,reconstructed
NO 15/9-19 SR,1554.2,1347.8,-542.8,1939.5,reconstructed
